unit,category,use,translation,item,subcategory,value,date,source
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1647,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1648,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1649,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1650,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1651,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1652,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1653,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1654,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1655,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1656,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1657,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1658,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1659,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1660,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1661,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1662,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,79,1663,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1664,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1665,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1666,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1667,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,0,1668,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1669,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1670,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1671,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1672,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1673,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1674,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1675,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1676,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1677,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1678,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1679,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1680,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1681,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1682,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1683,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1684,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1685,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1686,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1687,
Stück (Piece),Fish,preserved (dried),dried carp,Treüge Karpffen,,,1688,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1640,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,90,1641,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1642,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1643,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1644,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,0,1645,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,0,1646,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1647,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1648,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1649,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1650,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1651,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1652,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1653,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1654,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1655,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1656,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1657,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1658,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,0,1659,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1660,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1661,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1662,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1663,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1664,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1665,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1666,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1667,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,0,1668,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1669,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1670,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1671,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1672,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1673,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1674,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1675,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1676,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1677,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1678,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1679,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1680,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1681,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1682,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1683,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1684,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1685,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1686,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1687,
Stück (Piece),Fish,preserved (dried),dried äääää,Treüge Schnepeln,,,1688,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1640,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,10825,1641,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1642,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1643,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,1809,1644,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,3077,1645,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,9142,1646,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1647,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1648,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1649,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1650,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1651,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1652,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1653,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1654,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1655,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1656,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1657,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1658,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,52,1659,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1660,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1661,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,0,1662,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,12925,1663,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,3598,1664,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1665,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1666,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1667,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,36,1668,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1669,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1670,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,15,1671,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1672,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1673,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1674,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1675,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1676,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1677,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1678,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1679,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1680,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1681,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1682,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1683,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1684,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1685,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1686,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1687,
Stück (Piece),Fish,,carp,Frische Fische: Karpffen,,,1688,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1640,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,6322,1641,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1642,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1643,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,4035,1644,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,10578,1645,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,7665,1646,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1647,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1648,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1649,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1650,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1651,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1652,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1653,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1654,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1655,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1656,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1657,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1658,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,64,1659,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1660,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1661,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,59,1662,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,12547,1663,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,3221,1664,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1665,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1666,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1667,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,285,1668,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1669,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,24,1670,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,16,1671,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1672,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1673,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1674,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1675,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1676,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1677,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1678,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,172,1679,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1680,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1681,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1682,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1683,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1684,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1685,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1686,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1687,
Stück (Piece),Fish,,pike,Frische Fische: Hecht,,,1688,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1640,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,308,1641,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1642,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1643,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,56.5,1644,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,165.5,1645,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,96.5,1646,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1647,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1648,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1649,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1650,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1651,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1652,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1653,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1654,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1655,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1656,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1657,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1658,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,2.5,1659,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1660,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1661,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1662,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,242,1663,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,20,1664,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1665,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1666,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1667,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,4,1668,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1669,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,1,1670,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1671,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1672,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1673,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1674,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1675,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1676,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1677,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1678,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,22,1679,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1680,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1681,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,4,1682,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1683,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1684,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1685,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1686,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1687,
Stück (Piece),Fish,,salmon,Frische Fische: Lächße,,,1688,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1640,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,1267,1641,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1642,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1643,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1644,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,1000,1645,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1646,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1647,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1648,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1649,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1650,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1651,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1652,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1653,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1654,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1655,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1656,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1657,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1658,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1659,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1660,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1661,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1662,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,4560,1663,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,360,1664,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1665,
Stück (Piece),Fish,,Unclear,Karausen/Caraussen/Carussen,,,1666,
